ID,critical_distance,direction,bearing
4613,14, NW,315
4614,14, NW,315
4615,14, NW,315
4616,14, NW,315
4617,14, NW,315
4618,14, NW,315
4619,14, NW,315
4620,14, NW,315
4621,14, NW,315
4622,14, NW,315
4623,14, NW,315
4624,14, NW,315
4625,14, NW,315
4626,14, NW,315
4627,14, NW,315
4628,14, NW,315
4629,14, NW,315
4630,14, NW,315
4631,14, NW,315
4632,14, NW,315
4633,14, NW,315
4634,14, NW,315
4635,14, NW,315
4636,14, NW,315
4637,14, NW,315
4638,14, NW,315
4639,14, NW,315
4640,14, NW,315
4641,14, NW,315
4642,14, NW,315
4643,14, NW,315
4644,14, NW,315
4645,14, NW,315
4646,14, NW,315
4647,14, NW,315
4648,14, NW,315
4649,14, NW,315
4650,14, NW,315
4651,14, NW,315
4652,14, NW,315
4653,14, NW,315
4654,14, NW,315
4655,14, NW,315
4656,14, NW,315
4657,14, NW,315
4658,14, NW,315
4659,14, NW,315
4660,14, NW,315
4661,14, NW,315
4662,14, NW,315
4663,14, NW,315
4664,14, NW,315
4665,14, NW,315
4666,14, NW,315
4667,14, NW,315
4668,14, NW,315
4669,14, NW,315
4670,14, NW,315
4671,14, NW,315
4672,14, NW,315
4673,14, NW,315
4674,14, NW,315
4675,14, NW,315
4676,14, NW,315
4677,14, NW,315
4678,14, NW,315
4679,14, NW,315
4680,14, NW,315
4681,14, NW,315
4682,14, NW,315
4683,14, NW,315
4684,14, NW,315
4685,14, NW,315
4686,14, NW,315
4687,14, NW,315
4688,14, NW,315
4689,14, NW,315
4690,14, NW,315
4691,14, NW,315
4692,14, NW,315
4693,14, NW,315
4694,14, NW,315
4695,14, NW,315
4696,14, NW,315
4697,14, NW,315
4698,14, NW,315
4699,14, NW,315
4700,14, NW,315
4701,14, NW,315
4702,14, NW,315
4703,14, NW,315
4704,14, NW,315
4705,14, NW,315
4706,14, NW,315
4707,14, NW,315
4708,14, NW,315
4709,14, NW,315
4710,14, NW,315
4711,14, NW,315
4712,14, NW,315
4713,14, NW,315
4714,14, NW,315
4715,14, NW,315
4716,14, NW,315
4717,14, NW,315
4718,14, NW,315
4719,14, NW,315
4720,14, NW,315
4721,14, NW,315
4722,14, NW,315
4723,14, NW,315
4724,14, NW,315
4725,14, NW,315
4726,14, NW,315
4727,14, NW,315
4728,14, NW,315
4729,14, NW,315
4730,14, NW,315
4731,14, NW,315
4732,14, NW,315
4733,14, NW,315
4734,14, NW,315
4735,14, NW,315
4736,14, NW,315
4737,14, NW,315
4738,14, NW,315
4739,14, NW,315
4740,14, NW,315
4741,14, NW,315
4742,14, NW,315
4743,14, NW,315
4744,14, NW,315
4745,14, NW,315
4746,14, NW,315
4747,14, NW,315
4748,14, NW,315
4749,14, NW,315
4750,14, NW,315
4751,14, NW,315
5951,16, NW,315
5952,16, NW,315
5953,16, NW,315
5954,16, NW,315
5955,16, NW,315
5956,16, NW,315
5957,16, NW,315
5958,16, NW,315
5959,16, NW,315
5960,16, NW,315
5961,16, NW,315
5962,16, NW,315
5963,16, NW,315
5964,16, NW,315
5965,16, NW,315
5966,16, NW,315
5967,16, NW,315
5968,16, NW,315
5969,16, NW,315
5970,16, NW,315
5971,16, NW,315
5972,16, NW,315
5973,16, NW,315
5974,16, NW,315
5975,16, NW,315
5976,16, NW,315
5977,16, NW,315
5978,16, NW,315
5979,16, NW,315
5980,16, NW,315
5981,16, NW,315
5982,16, NW,315
5983,16, NW,315
5984,16, NW,315
5985,16, NW,315
5986,16, NW,315
5987,16, NW,315
5988,16, NW,315
5989,16, NW,315
5990,16, NW,315
5991,16, NW,315
5992,16, NW,315
5993,16, NW,315
5994,16, NW,315
5995,16, NW,315
5996,16, NW,315
5997,16, NW,315
5998,16, NW,315
5999,16, NW,315
6000,16, NW,315
6001,16, NW,315
6002,16, NW,315
6003,16, NW,315
6004,16, NW,315
6005,16, NW,315
6006,16, NW,315
6007,16, NW,315
6008,16, NW,315
6009,16, NW,315
6010,16, NW,315
6011,16, NW,315
6012,16, NW,315
6013,16, NW,315
6014,16, NW,315
6015,16, NW,315
6016,16, NW,315
6017,16, NW,315
6018,16, NW,315
6019,16, NW,315
6020,16, NW,315
6021,16, NW,315
6022,16, NW,315
6023,16, NW,315
6024,16, NW,315
6025,16, NW,315
6026,16, NW,315
6027,16, NW,315
6028,16, NW,315
6029,16, NW,315
6030,16, NW,315
6031,16, NW,315
6032,16, NW,315
6033,16, NW,315
6034,16, NW,315
6035,16, NW,315
6036,16, NW,315
6037,16, NW,315
6038,16, NW,315
6039,16, NW,315
6040,16, NW,315
6041,16, NW,315
6042,16, NW,315
6043,16, NW,315
6044,16, NW,315
6045,16, NW,315
6046,16, NW,315
6047,16, NW,315
6048,16, NW,315
6049,16, NW,315
6050,16, NW,315
6051,16, NW,315
6052,16, NW,315
6053,16, NW,315
6054,16, NW,315
6055,16, NW,315
6056,16, NW,315
6057,16, NW,315
6058,16, NW,315
6059,16, NW,315
6060,16, NW,315
6061,16, NW,315
6062,16, NW,315
6063,16, NW,315
6064,16, NW,315
6065,16, NW,315
6066,16, NW,315
6067,16, NW,315
6068,16, NW,315
6069,16, NW,315
6070,16, NW,315
6071,16, NW,315
6072,16, NW,315
6073,16, NW,315
6074,16, NW,315
6075,16, NW,315
6076,16, NW,315
6077,16, NW,315
6078,16, NW,315
6079,16, NW,315
6080,16, NW,315
6081,16, NW,315
6082,16, NW,315
6083,16, NW,315
6084,16, NW,315
6085,16, NW,315
6086,16, NW,315
6087,16, NW,315
6088,16, NW,315
6089,16, NW,315
6090,16, NW,315
6091,16, NW,315
6092,16, NW,315
6093,16, NW,315
6094,16, NW,315
6095,16, NW,315
6096,16, NW,315
6097,16, NW,315
6098,16, NW,315
6099,16, NW,315
6100,16, NW,315
6101,16, NW,315
6102,16, NW,315
6103,16, NW,315
6104,16, NW,315
6105,16, NW,315
6106,16, NW,315
6107,16, NW,315
6108,16, NW,315
6109,16, NW,315
6110,16, NW,315
6111,16, NW,315
6112,16, NW,315
6113,16, NW,315
6114,16, NW,315
6115,16, NW,315
6116,16, NW,315
6117,16, NW,315
6118,16, NW,315
6119,16, NW,315
6120,16, NW,315
6121,16, NW,315
6122,16, NW,315
6123,16, NW,315
6124,16, NW,315
6125,16, NW,315
6126,16, NW,315
6127,16, NW,315
6128,16, NW,315
6129,16, NW,315
6130,16, NW,315
6131,16, NW,315
6132,16, NW,315
6133,16, NW,315
6134,16, NW,315
6135,16, NW,315
6136,16, NW,315
6137,16, NW,315
6138,16, NW,315
6139,16, NW,315
6140,16, NW,315
6141,16, NW,315
6142,16, NW,315
6143,16, NW,315
6144,16, NW,315
6145,16, NW,315
6146,16, NW,315
6147,16, NW,315
6148,16, NW,315
6149,16, NW,315
6150,16, NW,315
6151,16, NW,315
6152,16, NW,315
6153,16, NW,315
6154,16, NW,315
6155,16, NW,315
6156,16, NW,315
6157,16, NW,315
6158,16, NW,315
6159,16, NW,315
6160,16, NW,315
6161,16, NW,315
6162,16, NW,315
6163,16, NW,315
6164,16, NW,315
6165,16, NW,315
6166,16, NW,315
6167,16, NW,315
6168,16, NW,315
6169,16, NW,315
6170,16, NW,315
6171,16, NW,315
6172,16, NW,315
6173,16, NW,315
6174,16, NW,315
6175,16, NW,315
6176,16, NW,315
6177,16, NW,315
6178,16, NW,315
6179,16, NW,315
6180,16, NW,315
6181,16, NW,315
6182,16, NW,315
6183,16, NW,315
6184,16, NW,315
6185,16, NW,315
6186,16, NW,315
6187,16, NW,315
6188,16, NW,315
6189,16, NW,315
6190,16, NW,315
6191,16, NW,315
6192,16, NW,315
6193,16, NW,315
6194,16, NW,315
6195,16, NW,315
6196,16, NW,315
6197,16, NW,315
6198,16, NW,315
6199,16, NW,315
6200,16, NW,315
6201,16, NW,315
6202,16, NW,315
6203,16, NW,315
6204,16, NW,315
6205,16, NW,315
6206,16, NW,315
6207,16, NW,315
6208,16, NW,315
6209,16, NW,315
6210,16, NW,315
6211,16, NW,315
6212,16, NW,315
6213,16, NW,315
6214,16, NW,315
6215,16, NW,315
6216,16, NW,315
6217,16, NW,315
6218,16, NW,315
6219,16, NW,315
6220,16, NW,315
6221,16, NW,315
6222,16, NW,315
6223,16, NW,315
6224,16, NW,315
6225,16, NW,315
6226,16, NW,315
6227,16, NW,315
6228,16, NW,315
6229,16, NW,315
6230,16, NW,315
6231,16, NW,315
6232,16, NW,315
6233,16, NW,315
6234,16, NW,315
6235,16, NW,315
6236,16, NW,315
6237,16, NW,315
6238,16, NW,315
6239,16, NW,315
6240,16, NW,315
6241,16, NW,315
6242,16, NW,315
6243,16, NW,315
6244,16, NW,315
6245,16, NW,315
6246,16, NW,315
6247,16, NW,315
6248,16, NW,315
6249,16, NW,315
6250,16, NW,315
6251,16, NW,315
6252,16, NW,315
6253,16, NW,315
6254,16, NW,315
6255,16, NW,315
6256,16, NW,315
6257,16, NW,315
6258,16, NW,315
6259,16, NW,315
6260,16, NW,315
6261,16, NW,315
6262,16, NW,315
6263,16, NW,315
6264,16, NW,315
6265,16, NW,315
6266,16, NW,315
6267,16, NW,315
6268,16, NW,315
6269,16, NW,315
6270,16, NW,315
6271,16, NW,315
6272,16, NW,315
6273,16, NW,315
6274,16, NW,315
6275,16, NW,315
6276,16, NW,315
6277,16, NW,315
6278,16, NW,315
6279,16, NW,315
7195,18, NW,315
7196,18, NW,315
7197,18, NW,315
7198,18, NW,315
7199,18, NW,315
7200,18, NW,315
7201,18, NW,315
7202,18, NW,315
7203,18, NW,315
7204,18, NW,315
7205,18, NW,315
7206,18, NW,315
7207,18, NW,315
7208,18, NW,315
7209,18, NW,315
7210,18, NW,315
7211,18, NW,315
7212,18, NW,315
7213,18, NW,315
7214,18, NW,315
7215,18, NW,315
7216,18, NW,315
7217,18, NW,315
7218,18, NW,315
7219,18, NW,315
7220,18, NW,315
7221,18, NW,315
7222,18, NW,315
7223,18, NW,315
7224,18, NW,315
7225,18, NW,315
7226,18, NW,315
7227,18, NW,315
7228,18, NW,315
7229,18, NW,315
7230,18, NW,315
7231,18, NW,315
7232,18, NW,315
7233,18, NW,315
7234,18, NW,315
7235,18, NW,315
7236,18, NW,315
7237,18, NW,315
7238,18, NW,315
7239,18, NW,315
7240,18, NW,315
7241,18, NW,315
7242,18, NW,315
7243,18, NW,315
7244,18, NW,315
7245,18, NW,315
7246,18, NW,315
7247,18, NW,315
7248,18, NW,315
7249,18, NW,315
7250,18, NW,315
7251,18, NW,315
7252,18, NW,315
7253,18, NW,315
7254,18, NW,315
7255,18, NW,315
7256,18, NW,315
7257,18, NW,315
7258,18, NW,315
7259,18, NW,315
7260,18, NW,315
7261,18, NW,315
7262,18, NW,315
7263,18, NW,315
7264,18, NW,315
7265,18, NW,315
7266,18, NW,315
7267,18, NW,315
7268,18, NW,315
7269,18, NW,315
7270,18, NW,315
7271,18, NW,315
7272,18, NW,315
7273,18, NW,315
7274,18, NW,315
7275,18, NW,315
7276,18, NW,315
7277,18, NW,315
7278,18, NW,315
7279,18, NW,315
7280,18, NW,315
7281,18, NW,315
7282,18, NW,315
7283,18, NW,315
7284,18, NW,315
7285,18, NW,315
7286,18, NW,315
7287,18, NW,315
7288,18, NW,315
7289,18, NW,315
7290,18, NW,315
7291,18, NW,315
7292,18, NW,315
7293,18, NW,315
7294,18, NW,315
7295,18, NW,315
7296,18, NW,315
7297,18, NW,315
7298,18, NW,315
7299,18, NW,315
7300,18, NW,315
7301,18, NW,315
7302,18, NW,315
7303,18, NW,315
7304,18, NW,315
7305,18, NW,315
7306,18, NW,315
7307,18, NW,315
7308,18, NW,315
7309,18, NW,315
7310,18, NW,315
7311,18, NW,315
7312,18, NW,315
7313,18, NW,315
7314,18, NW,315
7315,18, NW,315
7316,18, NW,315
7317,18, NW,315
7318,18, NW,315
7319,18, NW,315
7320,18, NW,315
7321,18, NW,315
7322,18, NW,315
7323,18, NW,315
7324,18, NW,315
7325,18, NW,315
7326,18, NW,315
7327,18, NW,315
7328,18, NW,315
7329,18, NW,315
7330,18, NW,315
7331,18, NW,315
7332,18, NW,315
7333,18, NW,315
7334,18, NW,315
7335,18, NW,315
7336,18, NW,315
7337,18, NW,315
7338,18, NW,315
7339,18, NW,315
7340,18, NW,315
7341,18, NW,315
7342,18, NW,315
7343,18, NW,315
7344,18, NW,315
7345,18, NW,315
7346,18, NW,315
7347,18, NW,315
7348,18, NW,315
7349,18, NW,315
7350,18, NW,315
7351,18, NW,315
7352,18, NW,315
7353,18, NW,315
7354,18, NW,315
7355,18, NW,315
7356,18, NW,315
7357,18, NW,315
7358,18, NW,315
7359,18, NW,315
7360,18, NW,315
7361,18, NW,315
7362,18, NW,315
7363,18, NW,315
7364,18, NW,315
7365,18, NW,315
7366,18, NW,315
7367,18, NW,315
7368,18, NW,315
7369,18, NW,315
7370,18, NW,315
7371,18, NW,315
7372,18, NW,315
7373,18, NW,315
7374,18, NW,315
7375,18, NW,315
7376,18, NW,315
7377,18, NW,315
7378,18, NW,315
7379,18, NW,315
7380,18, NW,315
7381,18, NW,315
7382,18, NW,315
7383,18, NW,315
7384,18, NW,315
7385,18, NW,315
7386,18, NW,315
7387,18, NW,315
7388,18, NW,315
7389,18, NW,315
7390,18, NW,315
7391,18, NW,315
7392,18, NW,315
7393,18, NW,315
7394,18, NW,315
7395,18, NW,315
7396,18, NW,315
7397,18, NW,315
7398,18, NW,315
7399,18, NW,315
7400,18, NW,315
7401,18, NW,315
7402,18, NW,315
7403,18, NW,315
7404,18, NW,315
7405,18, NW,315
7406,18, NW,315
7407,18, NW,315
7408,18, NW,315
7409,18, NW,315
7410,18, NW,315
7411,18, NW,315
7412,18, NW,315
7413,18, NW,315
7414,18, NW,315
7415,18, NW,315
7416,18, NW,315
7417,18, NW,315
7418,18, NW,315
7419,18, NW,315
7420,18, NW,315
7421,18, NW,315
7422,18, NW,315
7423,18, NW,315
7424,18, NW,315
7425,18, NW,315
7426,18, NW,315
7427,18, NW,315
7428,18, NW,315
7429,18, NW,315
7430,18, NW,315
7431,18, NW,315
7432,18, NW,315
7433,18, NW,315
7434,18, NW,315
7435,18, NW,315
7436,18, NW,315
7437,18, NW,315
7438,18, NW,315
7439,18, NW,315
7440,18, NW,315
7441,18, NW,315
7442,18, NW,315
7443,18, NW,315
7444,18, NW,315
7445,18, NW,315
7446,18, NW,315
7447,18, NW,315
7448,18, NW,315
7449,18, NW,315
7450,18, NW,315
7451,18, NW,315
7452,18, NW,315
7453,18, NW,315
7454,18, NW,315
7455,18, NW,315
7456,18, NW,315
7457,18, NW,315
7458,18, NW,315
7459,18, NW,315
7460,18, NW,315
7461,18, NW,315
7462,18, NW,315
7463,18, NW,315
7464,18, NW,315
7465,18, NW,315
7466,18, NW,315
7467,18, NW,315
7468,18, NW,315
7469,18, NW,315
7470,18, NW,315
7471,18, NW,315
7472,18, NW,315
7473,18, NW,315
7474,18, NW,315
7475,18, NW,315
7476,18, NW,315
7477,18, NW,315
7478,18, NW,315
7479,18, NW,315
7480,18, NW,315
7481,18, NW,315
7482,18, NW,315
7483,18, NW,315
7484,18, NW,315
7485,18, NW,315
7486,18, NW,315
7487,18, NW,315
7488,18, NW,315
7489,18, NW,315
7490,18, NW,315
7491,18, NW,315
7492,18, NW,315
7493,18, NW,315
7494,18, NW,315
7495,18, NW,315
7496,18, NW,315
7497,18, NW,315
7498,18, NW,315
7499,18, NW,315
7500,18, NW,315
7501,18, NW,315
7502,18, NW,315
7503,18, NW,315
7504,18, NW,315
7505,18, NW,315
7506,18, NW,315
7507,18, NW,315
7508,18, NW,315
7509,18, NW,315
7510,18, NW,315
7511,18, NW,315
7512,18, NW,315
7513,18, NW,315
7514,18, NW,315
7515,18, NW,315
7516,18, NW,315
7517,18, NW,315
7518,18, NW,315
7519,18, NW,315
7520,18, NW,315
7521,18, NW,315
7522,18, NW,315
7523,18, NW,315
7524,18, NW,315
7525,18, NW,315
7526,18, NW,315
7527,18, NW,315
7528,18, NW,315
7529,18, NW,315
7530,18, NW,315
7531,18, NW,315
7532,18, NW,315
7533,18, NW,315
7534,18, NW,315
7535,18, NW,315
7536,18, NW,315
7537,18, NW,315
7538,18, NW,315
7539,18, NW,315
7540,18, NW,315
7541,18, NW,315
7542,18, NW,315
7543,18, NW,315
7544,18, NW,315
7545,18, NW,315
7546,18, NW,315
7547,18, NW,315
7548,18, NW,315
7549,18, NW,315
7550,18, NW,315
7551,18, NW,315
7552,18, NW,315
7553,18, NW,315
7554,18, NW,315
7555,18, NW,315
7556,18, NW,315
7557,18, NW,315
7558,18, NW,315
7559,18, NW,315
7560,18, NW,315
7561,18, NW,315
7562,18, NW,315
7563,18, NW,315
7564,18, NW,315
7565,18, NW,315
7566,18, NW,315
7567,18, NW,315
7568,18, NW,315
7569,18, NW,315
7570,18, NW,315
7571,18, NW,315
7572,18, NW,315
7573,18, NW,315
7574,18, NW,315
7575,18, NW,315
7576,18, NW,315
7577,18, NW,315
7578,18, NW,315
7579,18, NW,315
7580,18, NW,315
7581,18, NW,315
7582,18, NW,315
7583,18, NW,315
7584,18, NW,315
7585,18, NW,315
7586,18, NW,315
7587,18, NW,315
7588,18, NW,315
7589,18, NW,315
7590,18, NW,315
7591,18, NW,315
7592,18, NW,315
7593,18, NW,315
7594,18, NW,315
7595,18, NW,315
7596,18, NW,315
7597,18, NW,315
7598,18, NW,315
7599,18, NW,315
7600,18, NW,315
7601,18, NW,315
7602,18, NW,315
7603,18, NW,315
7604,18, NW,315
7605,18, NW,315
7606,18, NW,315
7607,18, NW,315
7608,18, NW,315
7609,18, NW,315
7610,18, NW,315
7611,18, NW,315
7612,18, NW,315
7613,18, NW,315
7614,18, NW,315
7615,18, NW,315
7616,18, NW,315
7617,18, NW,315
7618,18, NW,315
7619,18, NW,315
7620,18, NW,315
7621,18, NW,315
7622,18, NW,315
7623,18, NW,315
7624,18, NW,315
7625,18, NW,315
7626,18, NW,315
7627,18, NW,315
7628,18, NW,315
7629,18, NW,315
7630,18, NW,315
8000,23, NW,315
8001,23, NW,315
8002,23, NW,315
8003,23, NW,315
8004,23, NW,315
8005,23, NW,315
8006,23, NW,315
8007,23, NW,315
8008,23, NW,315
8009,23, NW,315
8010,23, NW,315
8011,23, NW,315
8012,23, NW,315
8013,23, NW,315
8014,23, NW,315
8015,23, NW,315
8016,23, NW,315
8017,23, NW,315
8018,23, NW,315
8019,23, NW,315
8020,23, NW,315
8021,23, NW,315
8022,23, NW,315
8023,23, NW,315
8024,23, NW,315
8025,23, NW,315
8026,23, NW,315
8027,23, NW,315
8028,23, NW,315
8029,23, NW,315
8030,23, NW,315
8031,23, NW,315
8032,23, NW,315
8033,23, NW,315
8034,23, NW,315
8035,23, NW,315
8036,23, NW,315
8037,23, NW,315
8038,23, NW,315
8039,23, NW,315
8040,23, NW,315
8041,23, NW,315
8042,23, NW,315
8043,23, NW,315
8044,23, NW,315
8045,23, NW,315
8046,23, NW,315
8047,23, NW,315
8048,23, NW,315
8049,23, NW,315
8050,23, NW,315
8051,23, NW,315
8052,23, NW,315
8053,23, NW,315
8054,23, NW,315
8055,23, NW,315
8056,23, NW,315
8057,23, NW,315
8058,23, NW,315
8059,23, NW,315
8060,23, NW,315
8061,23, NW,315
8062,23, NW,315
8063,23, NW,315
8064,23, NW,315
8065,23, NW,315
8066,23, NW,315
8067,23, NW,315
8068,23, NW,315
8069,23, NW,315
8070,23, NW,315
8071,23, NW,315
8072,23, NW,315
8073,23, NW,315
8074,23, NW,315
8075,23, NW,315
8076,23, NW,315
8077,23, NW,315
8078,23, NW,315
8079,23, NW,315
8080,23, NW,315
8081,23, NW,315
8082,23, NW,315
8083,23, NW,315
8084,23, NW,315
8085,23, NW,315
8086,23, NW,315
8087,23, NW,315
8088,23, NW,315
8089,23, NW,315
8090,23, NW,315
8091,23, NW,315
8092,23, NW,315
8093,23, NW,315
8094,23, NW,315
8095,23, NW,315
8096,23, NW,315
8097,23, NW,315
8098,23, NW,315
8099,23, NW,315
8100,23, NW,315
8101,23, NW,315
8102,23, NW,315
8103,23, NW,315
8104,23, NW,315
8105,23, NW,315
8106,23, NW,315
8107,23, NW,315
8108,23, NW,315
8109,23, NW,315
8110,23, NW,315
8111,23, NW,315
8112,23, NW,315
8113,23, NW,315
8114,23, NW,315
8115,23, NW,315
8116,23, NW,315
8117,23, NW,315
8118,23, NW,315
8119,23, NW,315
8120,23, NW,315
8121,23, NW,315
8122,23, NW,315
8123,23, NW,315
8124,23, NW,315
8125,23, NW,315
8126,23, NW,315
8127,23, NW,315
8128,23, NW,315
8129,23, NW,315
8130,23, NW,315
8131,23, NW,315
8132,23, NW,315
8133,23, NW,315
8134,23, NW,315
8135,23, NW,315
8136,23, NW,315
8137,23, NW,315
8138,23, NW,315
8139,23, NW,315
8140,23, NW,315
8141,23, NW,315
8142,23, NW,315
8143,23, NW,315
8144,23, NW,315
8145,23, NW,315
8146,23, NW,315
8147,23, NW,315
8148,23, NW,315
8149,23, NW,315
8150,23, NW,315
8151,23, NW,315
8152,23, NW,315
8153,23, NW,315
8154,23, NW,315
8155,23, NW,315
8156,23, NW,315
8157,23, NW,315
8158,23, NW,315
8159,23, NW,315
8160,23, NW,315
8161,23, NW,315
8162,23, NW,315
8163,23, NW,315
8164,23, NW,315
8165,23, NW,315
8166,23, NW,315
8167,23, NW,315
8168,23, NW,315
8169,23, NW,315
8170,23, NW,315
8171,23, NW,315
8172,23, NW,315
8173,23, NW,315
8174,23, NW,315
8175,23, NW,315
8176,23, NW,315
8177,23, NW,315
8178,23, NW,315
8179,23, NW,315
8180,23, NW,315
8181,23, NW,315
8182,23, NW,315
8183,23, NW,315
8184,23, NW,315
8185,23, NW,315
8186,23, NW,315
8187,23, NW,315
8188,23, NW,315
8189,23, NW,315
8190,23, NW,315
8191,23, NW,315
8192,23, NW,315
8193,23, NW,315
8194,23, NW,315
8195,23, NW,315
8196,23, NW,315
8197,23, NW,315
8198,23, NW,315
8199,23, NW,315
8200,23, NW,315
8201,23, NW,315
8202,23, NW,315
8203,23, NW,315
8204,23, NW,315
8205,23, NW,315
8206,23, NW,315
8207,23, NW,315
8208,23, NW,315
8209,23, NW,315
8210,23, NW,315
8211,23, NW,315
8212,23, NW,315
8213,23, NW,315
8214,23, NW,315
8215,23, NW,315
8216,23, NW,315
8217,23, NW,315
8218,23, NW,315
8219,23, NW,315
8220,23, NW,315
8221,23, NW,315
8222,23, NW,315
8223,23, NW,315
8224,23, NW,315
8225,23, NW,315
8226,23, NW,315
8227,23, NW,315
8228,23, NW,315
8229,23, NW,315
8230,23, NW,315
8231,23, NW,315
8232,23, NW,315
8233,23, NW,315
8234,23, NW,315
8235,23, NW,315
8236,23, NW,315
8237,23, NW,315
8238,23, NW,315
8239,23, NW,315
8240,23, NW,315
8241,23, NW,315
8242,23, NW,315
8243,23, NW,315
8244,23, NW,315
8245,23, NW,315
8246,23, NW,315
8247,23, NW,315
8248,23, NW,315
8249,23, NW,315
8250,23, NW,315
8251,23, NW,315
8252,23, NW,315
8253,23, NW,315
8254,23, NW,315
8255,23, NW,315
8632,28, NW,315
8633,28, NW,315
8634,28, NW,315
8635,28, NW,315
8636,28, NW,315
8637,28, NW,315
8638,28, NW,315
8639,28, NW,315
8640,28, NW,315
8641,28, NW,315
8642,28, NW,315
8643,28, NW,315
8644,28, NW,315
8645,28, NW,315
8646,28, NW,315
8647,28, NW,315
8648,28, NW,315
8649,28, NW,315
8650,28, NW,315
8651,28, NW,315
8652,28, NW,315
8653,28, NW,315
8654,28, NW,315
8655,28, NW,315
8656,28, NW,315
8657,28, NW,315
8658,28, NW,315
8659,28, NW,315
8660,28, NW,315
8661,28, NW,315
8662,28, NW,315
8663,28, NW,315
8664,28, NW,315
8665,28, NW,315
8666,28, NW,315
8667,28, NW,315
8668,28, NW,315
8669,28, NW,315
8670,28, NW,315
8671,28, NW,315
8672,28, NW,315
8673,28, NW,315
8674,28, NW,315
8675,28, NW,315
8676,28, NW,315
8677,28, NW,315
8678,28, NW,315
8679,28, NW,315
8680,28, NW,315
8681,28, NW,315
8682,28, NW,315
8683,28, NW,315
8684,28, NW,315
8685,28, NW,315
8686,28, NW,315
8687,28, NW,315
8688,28, NW,315
8689,28, NW,315
8690,28, NW,315
8691,28, NW,315
8692,28, NW,315
8693,28, NW,315
8694,28, NW,315
8695,28, NW,315
8696,28, NW,315
8697,28, NW,315
8698,28, NW,315
8699,28, NW,315
8700,28, NW,315
8701,28, NW,315
8702,28, NW,315
8703,28, NW,315
8704,28, NW,315
8705,28, NW,315
8706,28, NW,315
8707,28, NW,315
8708,28, NW,315
8709,28, NW,315
8710,28, NW,315
8711,28, NW,315
8712,28, NW,315
8713,28, NW,315
8714,28, NW,315
8715,28, NW,315
8716,28, NW,315
8717,28, NW,315
8718,28, NW,315
8719,28, NW,315
8720,28, NW,315
8721,28, NW,315
8722,28, NW,315
8723,28, NW,315
8724,28, NW,315
8725,28, NW,315
8726,28, NW,315
8727,28, NW,315
8728,28, NW,315
8729,28, NW,315
8730,28, NW,315
8731,28, NW,315
8732,28, NW,315
8733,28, NW,315
8734,28, NW,315
8735,28, NW,315
8736,28, NW,315
8737,28, NW,315
8738,28, NW,315
8739,28, NW,315
8740,28, NW,315
8741,28, NW,315
8742,28, NW,315
8743,28, NW,315
8744,28, NW,315
8745,28, NW,315
8746,28, NW,315
8747,28, NW,315
8748,28, NW,315
8749,28, NW,315
8750,28, NW,315
8751,28, NW,315
8752,28, NW,315
8753,28, NW,315
8754,28, NW,315
8755,28, NW,315
8756,28, NW,315
8757,28, NW,315
8758,28, NW,315
8759,28, NW,315
8760,28, NW,315
8761,28, NW,315
8762,28, NW,315
8763,28, NW,315
8764,28, NW,315
8765,28, NW,315
8766,28, NW,315
8767,28, NW,315
8768,28, NW,315
8769,28, NW,315
8770,28, NW,315
8771,28, NW,315
8772,28, NW,315
8773,28, NW,315
8774,28, NW,315
8775,28, NW,315
8776,28, NW,315
8777,28, NW,315
8778,28, NW,315
8779,28, NW,315
8780,28, NW,315
8781,28, NW,315
8782,28, NW,315
8783,28, NW,315
8784,28, NW,315
8785,28, NW,315
8786,28, NW,315
8787,28, NW,315
8788,28, NW,315
8789,28, NW,315
8790,28, NW,315
8791,28, NW,315
8792,28, NW,315
8793,28, NW,315
8794,28, NW,315
8795,28, NW,315
8796,28, NW,315
8797,28, NW,315
8798,28, NW,315
8799,28, NW,315
8800,28, NW,315
8801,28, NW,315
8802,28, NW,315
8803,28, NW,315
8804,28, NW,315
8805,28, NW,315
8806,28, NW,315
8807,28, NW,315
8808,28, NW,315
8809,28, NW,315
8810,28, NW,315
8811,28, NW,315
8812,28, NW,315
8813,28, NW,315
8814,28, NW,315
8815,28, NW,315
8816,28, NW,315
8817,28, NW,315
8818,28, NW,315
8819,28, NW,315
8820,28, NW,315
8821,28, NW,315
8822,28, NW,315
8823,28, NW,315
8824,28, NW,315
8825,28, NW,315
8826,28, NW,315
8827,28, NW,315
8828,28, NW,315
8829,28, NW,315
8830,28, NW,315
8831,28, NW,315
8832,28, NW,315
8833,28, NW,315
8834,28, NW,315
8835,28, NW,315
8836,28, NW,315
8837,28, NW,315
8838,28, NW,315
8839,28, NW,315
8840,28, NW,315
8841,28, NW,315
8842,28, NW,315
8843,28, NW,315
8844,28, NW,315
8845,28, NW,315
8846,28, NW,315
8847,28, NW,315
8848,28, NW,315
8849,28, NW,315
8850,28, NW,315
8851,28, NW,315
8852,28, NW,315
8853,28, NW,315
8854,28, NW,315
8855,28, NW,315
8856,28, NW,315
8857,28, NW,315
8858,28, NW,315
8859,28, NW,315
8860,28, NW,315
8861,28, NW,315
8862,28, NW,315
8863,28, NW,315
8864,28, NW,315
8865,28, NW,315
8866,28, NW,315
8867,28, NW,315
8868,28, NW,315
8869,28, NW,315
